time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2000-11-18T03:45:45.100Z,-5.157,153.32,33,5.1,ms,22,,,1.41,us,usp000a47f,2014-11-07T01:11:31.041Z,"147 km SE of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-18T03:39:46.230Z,-5.172,153.195,33,4.5,mb,7,,,0.56,us,usp000a47e,2014-11-07T01:11:31.040Z,"137 km SE of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-18T03:30:35.630Z,-4.224,152.729,33,5.8,mb,186,,,0.79,us,usp000a47c,2022-04-29T18:59:05.047Z,"52 km ENE of Kokopo, Papua New Guinea",earthquake,,,,29,reviewed,us,us
2000-11-18T03:17:08.170Z,-5.343,153.298,33,5.3,ms,41,,,0.74,us,usp000a47b,2014-11-07T01:11:31.017Z,"158 km SE of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-18T03:15:10.610Z,-5.142,153.216,33,4.9,mb,46,,,0.92,us,usp000a47a,2014-11-07T01:11:31.013Z,"137 km SE of Kokopo, Papua New Guinea",earthquake,,,,8,reviewed,us,us
2000-11-18T03:04:54.490Z,-4.866,152.24,33,3.9,mb,10,,,0.99,us,usp000a479,2014-11-07T01:11:31.011Z,"58 km S of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-18T02:56:52.440Z,-5.079,152.971,33,4.8,mb,14,,,1.11,us,usp000a478,2014-11-07T01:11:31.010Z,"112 km SE of Kokopo, Papua New Guinea",earthquake,,,,5,reviewed,us,us
2000-11-18T02:56:12.170Z,-5.131,152.996,33,4.6,mb,9,,,1.31,us,usp000a477,2014-11-07T01:11:31.008Z,"118 km SE of Kokopo, Papua New Guinea",earthquake,,,,4,reviewed,us,us
2000-11-18T02:51:55.340Z,-5.149,153.178,33,4.2,mb,12,,,1.36,us,usp000a476,2014-11-07T01:11:31.006Z,"134 km SE of Kokopo, Papua New Guinea",earthquake,,,,3,reviewed,us,us
2000-11-18T02:39:01.860Z,-5.084,153.022,33,4.8,mb,10,,,0.61,us,usp000a475,2014-11-07T01:11:31.005Z,"117 km SE of Kokopo, Papua New Guinea",earthquake,,,,2,reviewed,us,us
2000-11-18T02:19:52.790Z,-5.269,153.261,33,,,14,,,0.61,us,usp000a472,2014-11-07T01:11:30.979Z,"150 km SE of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,us
2000-11-18T02:13:53.890Z,-5.033,153.273,33,5.3,mb,46,,,0.63,us,usp000a471,2014-11-07T01:11:30.974Z,"135 km SE of Kokopo, Papua New Guinea",earthquake,,,,5,reviewed,us,us
2000-11-18T02:05:48.810Z,-5.097,153.181,33,6.6,mwc,267,,,1.13,us,usp000a470,2022-04-29T18:58:58.748Z,"131 km SE of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
2000-11-18T01:54:28.770Z,-5.468,151.712,33,5.2,mb,114,,,1.01,us,usp000a46z,2022-04-29T18:58:57.111Z,"138 km SSW of Kokopo, Papua New Guinea",earthquake,,,,18,reviewed,us,us
2000-11-18T01:27:55.570Z,-5.371,152.93,33,5.2,mb,49,,,1.09,us,usp000a46y,2014-11-07T01:11:30.930Z,"135 km SSE of Kokopo, Papua New Guinea",earthquake,,,,17,reviewed,us,us
2000-11-18T01:13:22.480Z,-6.398,153.404,33,5,mb,32,,,1.16,us,usp000a46x,2014-11-07T01:11:30.927Z,"New Britain region, Papua New Guinea",earthquake,,,,12,reviewed,us,us
2000-11-18T00:41:10.520Z,-5.315,153.017,33,4.7,mb,18,,,0.82,us,usp000a46w,2014-11-07T01:11:30.924Z,"135 km SE of Kokopo, Papua New Guinea",earthquake,,,,5,reviewed,us,us
2000-11-18T00:27:26.520Z,-5.57,151.801,33,4.5,mb,14,,,1.14,us,usp000a46u,2014-11-07T01:11:30.920Z,"New Britain region, Papua New Guinea",earthquake,,,,3,reviewed,us,us
2000-11-18T00:25:27.470Z,-5.631,151.84,33,5.1,mb,28,,,0.92,us,usp000a46t,2014-11-07T01:11:30.917Z,"150 km SSW of Kokopo, Papua New Guinea",earthquake,,,,12,reviewed,us,us
2000-11-18T00:16:58.530Z,-5.269,153.151,33,5.5,ms,119,,,1.08,us,usp000a46s,2024-01-17T20:47:07.783Z,"141 km SE of Kokopo, Papua New Guinea",earthquake,,,,2,reviewed,us,us
2000-11-18T00:13:37.310Z,37.759,96.661,126.8,,,12,,,1.33,us,usp000a46r,2014-11-07T01:11:30.905Z,"northern Qinghai, China",earthquake,,52.8,,,reviewed,us,us
2000-11-18T00:11:02.430Z,-5.016,153.109,33,4.8,mb,12,,,0.94,us,usp000a46p,2014-11-07T01:11:30.901Z,"119 km SE of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T23:54:31.980Z,-4.555,152.635,33,5.2,mb,20,,,0.79,us,usp000a46n,2014-11-07T01:11:30.898Z,"46 km ESE of Kokopo, Papua New Guinea",earthquake,,,,2,reviewed,us,us
2000-11-17T23:53:47.560Z,-4.47,152.095,33,,,8,,,1.6,us,usp000a46m,2014-11-07T01:11:30.897Z,"23 km SW of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,us
2000-11-17T23:46:54.720Z,-5.885,153.829,33,4.1,mb,8,,,1.57,us,usp000a46k,2014-11-07T01:11:30.896Z,"189 km WNW of Panguna, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T23:35:18.120Z,-5.815,152.858,33,4.7,mb,8,,,1.19,us,usp000a46h,2014-11-07T01:11:30.893Z,"New Britain region, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T23:26:07.880Z,-7.861,154.778,33,4.8,mb,16,,,0.97,us,usp000a46g,2014-11-07T01:11:30.891Z,"Bougainville region, Papua New Guinea",earthquake,,,,4,reviewed,us,us
2000-11-17T23:23:12.030Z,-5.348,151.966,33,4,mb,6,,,1.66,us,usp000a46f,2014-11-07T01:11:30.890Z,"New Britain region, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T23:19:50.790Z,-5.314,152.092,33,3.9,mb,7,,,1.4,us,usp000a46e,2014-11-07T01:11:30.889Z,"109 km S of Kokopo, Papua New Guinea",earthquake,,,,2,reviewed,us,us
2000-11-17T23:17:00.760Z,-4.558,151.457,33,,,6,,,1.16,us,usp000a46d,2014-11-07T01:11:30.888Z,"87 km WSW of Rabaul, Papua New Guinea",earthquake,,,,,reviewed,us,us
2000-11-17T23:14:53.810Z,-5.843,152.686,33,4.4,mb,7,,,1.12,us,usp000a46c,2014-11-07T01:11:30.886Z,"172 km SSE of Kokopo, Papua New Guinea",earthquake,,,,2,reviewed,us,us
2000-11-17T23:14:03.020Z,34.09,48.225,33,4.5,mb,18,,,1.19,us,usp000a46b,2014-11-07T01:11:30.884Z,"17 km SW of Nah?vand, Iran",earthquake,,,,3,reviewed,us,us
2000-11-17T23:12:21.310Z,-5.137,152.119,33,4.8,mb,14,,,1.36,us,usp000a46a,2014-11-07T01:11:30.883Z,"89 km S of Kokopo, Papua New Guinea",earthquake,,,,3,reviewed,us,us
2000-11-17T23:11:33.900Z,-5.081,153.091,33,,,6,,,0.78,us,usp000a469,2014-11-07T01:11:30.882Z,"122 km SE of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,us
2000-11-17T23:09:45.890Z,-5.555,151.712,33,4.6,mb,8,,,1.81,us,usp000a468,2014-11-07T01:11:30.881Z,"147 km SSW of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T23:07:27.190Z,-5.482,154.881,33,,,7,,,1.08,us,usp000a467,2014-11-07T01:11:30.879Z,"112 km NW of Arawa, Papua New Guinea",earthquake,,,,,reviewed,us,us
2000-11-17T23:05:42.020Z,-5.598,152.019,33,4,mb,10,,,1.32,us,usp000a466,2014-11-07T01:11:30.878Z,"141 km SSW of Kokopo, Papua New Guinea",earthquake,,,,2,reviewed,us,us
2000-11-17T23:00:44.980Z,-4.93,151.726,33,3.8,mb,6,,,1.65,us,usp000a465,2014-11-07T01:11:30.877Z,"88 km SW of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T22:54:01.080Z,-5.062,151.392,33,,,6,,,0.58,us,usp000a464,2014-11-07T01:11:30.876Z,"125 km SW of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,us
2000-11-17T22:51:23.380Z,-5.027,153.142,33,4.3,mb,14,,,1.43,us,usp000a463,2014-11-07T01:11:30.874Z,"122 km SE of Kokopo, Papua New Guinea",earthquake,,,,3,reviewed,us,us
2000-11-17T22:49:37.060Z,-5.362,152.978,33,4.3,mb,16,,,1.24,us,usp000a462,2014-11-07T01:11:30.872Z,"137 km SE of Kokopo, Papua New Guinea",earthquake,,,,4,reviewed,us,us
2000-11-17T22:49:31.820Z,-5.431,152.578,33,4.8,mb,9,,,1.19,us,usp000a461,2014-11-07T01:11:30.871Z,"125 km SSE of Kokopo, Papua New Guinea",earthquake,,,,2,reviewed,us,us
2000-11-17T22:32:24.110Z,-5.15,152.177,33,3.9,mb,7,,,1.49,us,usp000a460,2014-11-07T01:11:30.870Z,"89 km S of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T22:29:35.890Z,-4.3,152.812,33,,,5,,,1.67,us,usp000a45z,2014-11-07T01:11:30.869Z,"60 km E of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,us
2000-11-17T22:26:46.250Z,-5.935,152.619,33,4.1,mb,6,,,1.63,us,usp000a45y,2014-11-07T01:11:30.867Z,"180 km SSE of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T22:20:53.240Z,-5.225,152.782,33,4.7,mb,11,,,1.3,us,usp000a45x,2014-11-07T01:11:30.865Z,"112 km SSE of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T22:14:00.350Z,-5.375,152.247,33,,,5,,,0.76,us,usp000a45w,2014-11-07T01:11:30.864Z,"114 km S of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,us
2000-11-17T22:08:56.920Z,-5.504,151.999,33,5.1,mb,30,,,0.77,us,usp000a45v,2014-11-07T01:11:30.860Z,"131 km SSW of Kokopo, Papua New Guinea",earthquake,,,,11,reviewed,us,us
2000-11-17T22:08:23.380Z,-5.001,152.435,33,4,mb,7,,,1.66,us,usp000a45u,2014-11-07T01:11:30.859Z,"75 km SSE of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T22:04:06.950Z,-5.105,152.072,33,4.3,mb,10,,,0.9,us,usp000a45t,2014-11-07T01:11:30.858Z,"87 km SSW of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T22:03:02.300Z,-4.866,152.01,33,4,mb,6,,,1.27,us,usp000a45s,2014-11-07T01:11:30.856Z,"64 km SSW of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T21:59:49.420Z,-5.509,152.08,33,4.5,mb,16,,,1.29,us,usp000a45r,2014-11-07T01:11:30.854Z,"130 km S of Kokopo, Papua New Guinea",earthquake,,,,2,reviewed,us,us
2000-11-17T21:58:34.300Z,-5.226,152.188,33,4.3,mb,6,,,0.87,us,usp000a45q,2014-11-07T01:11:30.853Z,"98 km S of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T21:48:19.700Z,-5.077,152.08,33,,,7,,,0.68,us,usp000a45p,2014-11-07T01:11:30.852Z,"83 km SSW of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,us
2000-11-17T21:45:51.940Z,-5.426,152.017,33,5.7,mb,137,,,1.01,us,usp000a45n,2022-05-09T19:14:54.075Z,"122 km SSW of Kokopo, Papua New Guinea",earthquake,,,,28,reviewed,us,us
2000-11-17T21:45:46.130Z,30.362,131.212,44.4,4.2,mb,23,,,1,us,usp000a45m,2014-11-07T01:11:30.837Z,"45 km SSE of Nishinoomote, Japan",earthquake,,9.1,,2,reviewed,us,us
2000-11-17T21:42:10.150Z,-5.334,151.704,33,4.6,mb,11,,,0.89,us,usp000a45k,2014-11-07T01:11:30.836Z,"126 km SSW of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T21:32:15.390Z,-5.365,152.546,33,4.5,mb,18,,,1.43,us,usp000a45j,2014-11-07T01:11:30.833Z,"117 km SSE of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T21:11:31.240Z,-5.383,152.111,33,,,12,,,0.59,us,usp000a45h,2014-11-07T01:11:30.832Z,"116 km S of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,us
2000-11-17T21:01:56.490Z,-5.496,151.781,33,7.8,mwc,346,,,1.07,us,usp000a45f,2022-04-29T18:58:50.243Z,"138 km SSW of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
2000-11-17T20:27:55.510Z,-5.407,153.09,33,4.3,mb,14,,,1.73,us,usp000a45c,2014-11-07T01:11:30.744Z,"148 km SE of Kokopo, Papua New Guinea",earthquake,,,,2,reviewed,us,us
2000-11-17T19:56:02.510Z,-5.051,152.913,33,,,6,,,1.4,us,usp000a458,2014-11-07T01:11:30.727Z,"106 km SE of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,us
2000-11-17T19:41:07.390Z,-4.646,152.886,33,4.2,mb,7,,,1.19,us,usp000a457,2014-11-07T01:11:30.726Z,"76 km ESE of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T19:34:46.100Z,-5.518,152.926,33,4.2,mb,6,,,0.87,us,usp000a456,2014-11-07T01:11:30.725Z,"148 km SSE of Kokopo, Papua New Guinea",earthquake,,,,2,reviewed,us,us
2000-11-17T19:30:12.650Z,-5.603,152.923,33,4.3,mb,11,,,1.47,us,usp000a455,2014-11-07T01:11:30.722Z,"157 km SSE of Kokopo, Papua New Guinea",earthquake,,,,3,reviewed,us,us
2000-11-17T19:29:56.160Z,-6.284,153.152,33,4.4,mb,5,,,0.86,us,usp000a454,2014-11-07T01:11:30.720Z,"235 km SSE of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T19:22:40.380Z,-4.719,153.204,33,4.7,mb,8,,,1.27,us,usp000a453,2014-11-07T01:11:30.718Z,"111 km ESE of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T18:56:19.570Z,-5.579,152.936,33,4.2,mb,10,,,1.11,us,usp000a452,2014-11-07T01:11:30.717Z,"155 km SSE of Kokopo, Papua New Guinea",earthquake,,,,2,reviewed,us,us
2000-11-17T18:54:13.480Z,-5.082,153.115,33,4.7,mb,14,,,1.1,us,usp000a451,2014-11-07T01:11:30.715Z,"124 km SE of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T18:52:35.330Z,-6.405,153.522,33,4.1,mb,6,,,1.5,us,usp000a450,2014-11-07T01:11:30.714Z,"217 km W of Panguna, Papua New Guinea",earthquake,,,,2,reviewed,us,us
2000-11-17T18:39:26.810Z,-5.522,153.081,33,4.2,mb,10,,,1.31,us,usp000a44y,2014-11-07T01:11:30.709Z,"158 km SE of Kokopo, Papua New Guinea",earthquake,,,,2,reviewed,us,us
2000-11-17T18:34:10.440Z,-5.727,153.011,33,4.7,mb,24,,,1.4,us,usp000a44x,2014-11-07T01:11:30.706Z,"173 km SSE of Kokopo, Papua New Guinea",earthquake,,,,9,reviewed,us,us
2000-11-17T18:31:19.570Z,-4.291,152.878,33,4.7,mb,7,,,0.94,us,usp000a44w,2014-11-07T01:11:30.704Z,"67 km E of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T18:08:41.060Z,-5.428,152.372,33,,,5,,,0.37,us,usp000a44u,2014-11-07T01:11:30.701Z,"120 km S of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,us
2000-11-17T18:00:01.700Z,-5.652,152.87,33,4.9,mb,28,,,1.21,us,usp000a44s,2014-11-07T01:11:30.693Z,"159 km SSE of Kokopo, Papua New Guinea",earthquake,,,,8,reviewed,us,us
2000-11-17T17:57:07.260Z,-5.075,152.865,33,4.3,mb,9,,,1.4,us,usp000a44r,2014-11-07T01:11:30.673Z,"104 km SE of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T17:52:25.280Z,-5.184,153.139,33,4.4,mb,12,,,1.43,us,usp000a44q,2014-11-07T01:11:30.462Z,"134 km SE of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T17:30:34.570Z,-5.324,153.078,33,4.6,mb,13,,,1.45,us,usp000a44p,2014-11-07T01:11:30.460Z,"140 km SE of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T17:06:17.720Z,-5.851,151.077,33,4,mb,10,,,1.09,us,usp000a44n,2014-11-07T01:11:30.315Z,"109 km ESE of Kimbe, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T16:49:42.470Z,-5.277,153.205,33,4.3,mb,15,,,1.4,us,usp000a44k,2014-11-07T01:11:30.311Z,"146 km SE of Kokopo, Papua New Guinea",earthquake,,,,2,reviewed,us,us
2000-11-17T16:45:37.390Z,-4.751,152.913,33,,,7,,,1.65,us,usp000a44j,2014-11-07T01:11:30.310Z,"84 km ESE of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,us
2000-11-17T16:43:45.570Z,-5.299,153.241,33,4.7,mb,11,,,1.73,us,usp000a44h,2014-11-07T01:11:30.308Z,"151 km SE of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T16:37:04.520Z,-5.393,152.274,33,3.9,mb,9,,,0.56,us,usp000a44g,2014-11-07T01:11:30.306Z,"116 km S of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T16:30:40.220Z,-5.163,152.942,33,4.3,mb,10,,,0.78,us,usp000a44f,2014-11-07T01:11:30.304Z,"117 km SE of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T16:24:18.180Z,-5.578,152.991,33,4.8,mb,40,,,1.11,us,usp000a44e,2014-11-07T01:11:30.300Z,"158 km SSE of Kokopo, Papua New Guinea",earthquake,,,,10,reviewed,us,us
2000-11-17T16:19:13.670Z,-5.197,153.605,33,4.8,mb,15,,,0.82,us,usp000a44d,2014-11-07T01:11:30.298Z,"175 km ESE of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T16:07:11.870Z,-5.278,152.803,33,5.3,mwc,43,,,1.08,us,usp000a44c,2022-04-29T18:58:44.492Z,"119 km SSE of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
2000-11-17T15:55:06.780Z,-5.027,153.43,33,,,8,,,1.59,us,usp000a44b,2014-11-07T01:11:30.293Z,"149 km ESE of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,us
2000-11-17T15:50:05.020Z,-5.418,152.329,33,4.3,mb,9,,,1.17,us,usp000a44a,2014-11-07T01:11:30.291Z,"119 km S of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T15:38:31.810Z,-4.97,153.208,33,4.2,mb,17,,,1.04,us,usp000a449,2014-11-07T01:11:30.290Z,"125 km ESE of Kokopo, Papua New Guinea",earthquake,,,,3,reviewed,us,us
2000-11-17T15:06:55.270Z,-7.956,106.859,33,4.6,mb,33,,,1.16,us,usp000a447,2014-11-07T01:11:30.286Z,"105 km SW of Banjar, Indonesia",earthquake,,,,7,reviewed,us,us
2000-11-17T15:02:16.150Z,-4.508,153.036,33,,,9,,,0.41,us,usp000a446,2014-11-07T01:11:30.284Z,"87 km ESE of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,us
2000-11-17T15:00:57.620Z,-6.542,153.782,33,,,7,,,0.69,us,usp000a445,2014-11-07T01:11:30.283Z,"190 km W of Panguna, Papua New Guinea",earthquake,,,,,reviewed,us,us
2000-11-17T14:45:01.300Z,-4.757,153.293,33,4.5,mb,15,,,1.37,us,usp000a444,2014-11-07T01:11:30.282Z,"122 km ESE of Kokopo, Papua New Guinea",earthquake,,,,4,reviewed,us,us
2000-11-17T14:43:49.430Z,-5.555,153.094,33,4.2,mb,8,,,1.45,us,usp000a443,2014-11-07T01:11:30.280Z,"162 km SE of Kokopo, Papua New Guinea",earthquake,,,,2,reviewed,us,us
2000-11-17T14:39:04.490Z,-6.458,153.326,33,4.1,mb,8,,,1.77,us,usp000a442,2014-11-07T01:11:30.279Z,"239 km W of Panguna, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T14:21:27.510Z,-5.323,153.28,33,4.8,mb,27,,,1.4,us,usp000a441,2014-11-07T01:11:30.276Z,"155 km SE of Kokopo, Papua New Guinea",earthquake,,,,8,reviewed,us,us
2000-11-17T14:08:49.860Z,-4.88,153.397,33,4.4,mb,8,,,1.2,us,usp000a440,2014-11-07T01:11:30.275Z,"138 km ESE of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T13:38:37.090Z,-1.714,100.584,47.4,5,mb,54,,,1.05,us,usp000a43y,2014-11-07T01:11:30.267Z,"88 km SSE of Padang, Indonesia",earthquake,,,,18,reviewed,us,us
2000-11-17T13:28:19.420Z,-5.319,153.033,33,4.1,mb,9,,,0.96,us,usp000a43x,2014-11-07T01:11:30.266Z,"137 km SE of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T12:59:42.810Z,24.496,125.144,22.5,3.7,mb,11,,,1.37,us,usp000a43w,2014-11-07T01:11:30.255Z,"37 km SSW of Hirara, Japan",earthquake,,42.8,,1,reviewed,us,us
2000-11-17T12:39:06.610Z,-4.45,152.861,33,4.6,mb,16,,,1.21,us,usp000a43v,2014-11-07T01:11:30.253Z,"66 km E of Kokopo, Papua New Guinea",earthquake,,,,5,reviewed,us,us
2000-11-17T12:33:57.570Z,-6.584,153.424,33,,,9,,,1.44,us,usp000a43u,2014-11-07T01:11:30.252Z,"229 km W of Panguna, Papua New Guinea",earthquake,,,,,reviewed,us,us
2000-11-17T12:30:17.070Z,-4.454,152.402,33,4.5,mb,8,,,1.03,us,usp000a43t,2014-11-07T01:11:30.251Z,"19 km SE of Kokopo, Papua New Guinea",earthquake,,,,2,reviewed,us,us
2000-11-17T12:07:30.360Z,-4.609,152.772,33,4.2,mb,7,,,1.28,us,usp000a43q,2014-11-07T01:11:30.245Z,"63 km ESE of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T12:02:36.450Z,-5.35,152.951,33,4.1,mb,10,,,1.59,us,usp000a43n,2014-11-07T01:11:30.242Z,"134 km SE of Kokopo, Papua New Guinea",earthquake,,,,3,reviewed,us,us
2000-11-17T11:58:47.900Z,-4.729,152.741,33,4.3,mb,7,,,0.75,us,usp000a43m,2014-11-07T01:11:30.241Z,"67 km SE of Kokopo, Papua New Guinea",earthquake,,,,2,reviewed,us,us
2000-11-17T11:56:36.640Z,-4.386,153.193,33,4.3,mb,8,,,1.17,us,usp000a43k,2014-11-07T01:11:30.240Z,"102 km E of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T11:30:14.920Z,-5.193,153.094,33,4.6,mb,11,,,0.76,us,usp000a43j,2014-11-07T01:11:30.238Z,"131 km SE of Kokopo, Papua New Guinea",earthquake,,,,3,reviewed,us,us
2000-11-17T11:13:05.970Z,-6.93,153.477,33,,,6,,,0.84,us,usp000a43g,2014-11-07T01:11:30.235Z,"232 km WSW of Panguna, Papua New Guinea",earthquake,,,,,reviewed,us,us
2000-11-17T11:07:07.100Z,-5.974,153.294,33,4.1,mb,9,,,1.56,us,usp000a43f,2014-11-07T01:11:30.234Z,"213 km SSE of Kokopo, Papua New Guinea",earthquake,,,,2,reviewed,us,us
2000-11-17T10:49:11.580Z,-6.344,153.515,33,4.1,mb,14,,,0.93,us,usp000a43c,2014-11-07T01:11:30.230Z,"217 km W of Panguna, Papua New Guinea",earthquake,,,,2,reviewed,us,us
2000-11-17T10:44:25.940Z,-4.636,152.571,33,4.3,mb,17,,,1.04,us,usp000a43b,2014-11-07T01:11:30.227Z,"46 km SE of Kokopo, Papua New Guinea",earthquake,,,,4,reviewed,us,us
2000-11-17T10:28:45.340Z,-4.619,152.375,33,3.9,mb,6,,,0.53,us,usp000a43a,2014-11-07T01:11:30.226Z,"32 km SSE of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T10:19:00.100Z,-4.439,152.866,33,4.4,mb,11,,,0.77,us,usp000a438,2014-11-07T01:11:30.222Z,"67 km E of Kokopo, Papua New Guinea",earthquake,,,,3,reviewed,us,us
2000-11-17T10:17:22.840Z,-4.627,150.719,33,,,7,,,1.45,us,usp000a437,2014-11-07T01:11:30.221Z,"120 km NNE of Kimbe, Papua New Guinea",earthquake,,,,,reviewed,us,us
2000-11-17T09:55:10.000Z,-5.644,153.501,33,4.1,mb,9,,,1.73,us,usp000a436,2014-11-07T01:11:30.220Z,"198 km SE of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T09:48:01.570Z,-4.576,152.642,33,4,mb,9,,,0.67,us,usp000a435,2014-11-07T01:11:30.218Z,"48 km ESE of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T09:46:37.370Z,-6.105,153.322,33,4.1,mb,11,,,1.02,us,usp000a434,2014-11-07T01:11:30.217Z,"227 km SSE of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T09:34:22.900Z,-5.23,153.069,33,4.4,mb,17,,,1.34,us,usp000a433,2014-11-07T01:11:30.215Z,"132 km SE of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T09:26:10.790Z,-5.223,153.152,33,5.2,mb,30,,,1.47,us,usp000a432,2014-11-07T01:11:30.212Z,"138 km SE of Kokopo, Papua New Guinea",earthquake,,,,8,reviewed,us,us
2000-11-17T09:22:12.710Z,-5.391,153.298,33,4.3,mb,12,,,1.4,us,usp000a431,2014-11-07T01:11:30.210Z,"162 km SE of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T09:08:13.450Z,-6.103,153.403,33,3.9,mb,8,,,1,us,usp000a430,2014-11-07T01:11:30.209Z,"231 km W of Panguna, Papua New Guinea",earthquake,,,,2,reviewed,us,us
2000-11-17T08:54:21.520Z,24.411,123.769,33,4.6,mb,13,,,0.63,us,usp000a42z,2014-11-07T01:11:30.206Z,"40 km W of Ishigaki, Japan",earthquake,,,,1,reviewed,us,us
2000-11-17T08:08:38.840Z,-6.06,152.85,33,4.6,mb,9,,,1.81,us,usp000a42x,2014-11-07T01:11:30.204Z,"200 km SSE of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T08:06:55.620Z,-5.847,151.784,33,4.5,mb,5,,,1.68,us,usp000a42w,2014-11-07T01:11:30.202Z,"174 km SSW of Kokopo, Papua New Guinea",earthquake,,,,1,reviewed,us,us
2000-11-17T08:03:52.560Z,-5.075,153.188,33,4.3,mb,23,,,0.85,us,usp000a42v,2014-11-07T01:11:30.200Z,"130 km SE of Kokopo, Papua New Guinea",earthquake,,,,5,reviewed,us,us
2000-11-17T07:44:23.740Z,-6.282,153.444,33,5.1,mb,44,,,0.93,us,usp000a42t,2014-11-07T01:11:30.193Z,"225 km W of Panguna, Papua New Guinea",earthquake,,,,19,reviewed,us,us
