time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1990-04-05T12:26:25.030Z,29.35,142.05,33,4.5,mb,,,,1.1,us,usp00047g3,2014-11-07T00:46:06.469Z,"Izu Islands, Japan region",earthquake,,,,4,reviewed,us,us
1990-04-06T16:23:07.460Z,26.194,128.708,29.5,4.8,mb,,,,1,us,usp00047jv,2014-11-07T00:46:07.666Z,"84 km E of Katsuren-haebaru, Japan",earthquake,,,,16,reviewed,us,us
1990-04-07T10:35:20.930Z,27.244,141.781,33,4.7,mb,,,,1.1,us,usp00047mm,2014-11-07T00:46:08.201Z,"Bonin Islands, Japan region",earthquake,,,,5,reviewed,us,us
1990-04-08T04:34:27.030Z,36.211,141.962,20.9,5,mb,,,,0.8,us,usp00047nx,2014-11-07T00:46:08.419Z,"114 km ENE of Hasaki, Japan",earthquake,,5.3,,28,reviewed,us,us
1990-04-08T15:52:55.890Z,35.989,139.904,64,4.8,mb,,,,0.9,us,usp00047pq,2014-11-07T00:46:08.650Z,"5 km NE of Noda, Japan",earthquake,,4.6,,12,reviewed,us,us
1990-04-09T01:23:38.950Z,27.569,128.715,33,4,mb,,,,1.1,us,usp00047q5,2014-11-07T00:46:08.698Z,"116 km SW of Naze, Japan",earthquake,,,,5,reviewed,us,us
1990-04-09T22:34:52.420Z,42.527,144.678,33,4.9,mb,,,,0.9,us,usp00047rs,2014-11-07T00:46:08.874Z,"55 km SSE of Kushiro, Japan",earthquake,,,,40,reviewed,us,us
1990-04-11T07:53:37.660Z,42.54,144.048,71.5,5.6,mw,,,,0.9,us,usp00047t8,2022-04-28T17:25:51.234Z,"55 km SSW of Kushiro, Japan",earthquake,,,,,reviewed,us,hrv
1990-04-11T20:51:12.190Z,35.474,135.451,362.3,6.1,mw,,,,0.8,us,usp00047tw,2022-04-28T19:51:59.375Z,"11 km ENE of Maizuru, Japan",earthquake,,,,,reviewed,us,hrv
1990-04-12T12:12:19.620Z,25.85,128.568,33,4,mb,,,,1.2,us,usp00047up,2014-11-07T00:46:09.253Z,"87 km SE of Katsuren-haebaru, Japan",earthquake,,,,3,reviewed,us,us
1990-04-12T21:53:09.320Z,27.16,140.12,420.4,4.7,mb,,,,0.8,us,usp00047v0,2014-11-07T00:46:09.274Z,"Bonin Islands, Japan region",earthquake,,14.7,,10,reviewed,us,us
1990-04-13T03:35:12.040Z,40.255,138.957,18.9,4.8,mb,,,,1.1,us,usp00047vb,2014-11-07T00:46:09.310Z,"91 km W of Noshiro, Japan",earthquake,,,,29,reviewed,us,us
1990-04-13T04:01:41.800Z,35.155,136.412,51.3,4.3,mb,,,,0.9,us,usp00047vc,2014-11-07T00:46:09.316Z,"18 km SE of Hikone, Japan",earthquake,,8.7,,10,reviewed,us,us
1990-04-14T08:00:13.850Z,27.296,139.924,457.6,5.7,mw,,,,0.9,us,usp00047x2,2022-04-28T19:52:00.508Z,"Bonin Islands, Japan region",earthquake,,,,,reviewed,us,hrv
